,Time,Thorax_Q0,Thorax_Q1,Thorax_Q2,Thorax_Q3,Humerus_Q0,Humerus_Q1,Humerus_Q2,Humerus_Q3,Radius_Q0,Radius_Q1,Radius_Q2,Radius_Q3
333,19601.0,0.8579810067472399,-0.14289194049518655,0.49333291258849404,0.008551184682028003,0.4251909557222479,-0.4840111286062205,0.6497085724697254,0.4035153645360803,0.6378449224479998,-0.23769648059907986,-0.7265351957578976,0.09381283144191715
334,19635.0,0.8575166070151803,-0.14197515928479973,0.4943361190689027,0.01183740778736784,0.4101942941869098,-0.4903344255770479,0.6482525504474264,0.4136199015387635,0.6424872214036004,-0.2341247907479486,-0.7221318092950825,0.10450551513925393
335,19668.0,0.8640379821917222,-0.155573547186469,0.47823341139440945,0.022979142106313362,0.41843869069959816,-0.4918093573985632,0.6103944723137388,0.4587496117378746,0.6478116569273653,-0.19203523300923928,-0.73242253763356,0.08378396504418431
336,19701.0,0.8644399140183817,-0.15986030517926791,0.47620401187477396,0.020446441114638805,0.4136867284569598,-0.49879797093941114,0.6104026887787751,0.4554914185985786,0.6441831528507747,-0.1958773882973594,-0.7338047133809152,0.09050280082402844
337,19735.0,0.8644413989923059,-0.15985966270172441,0.4762013856528757,0.020449847221853716,0.41368699808907766,-0.49880354662983506,0.6103934376553,0.45549746513991807,0.6441812924572109,-0.19586266811132524,-0.733809797139623,0.0905066810261842
338,19768.0,0.8654771143080696,-0.16619560350154028,0.4717304294029688,0.028262837101504908,0.4170983994140858,-0.5037245595074618,0.5993286655626965,0.46162283737923854,0.6399820301920239,-0.18878476670074515,-0.7397932235278538,0.086540737894402
339,19801.0,0.8664353282032298,-0.16670125844645542,0.46972452796235464,0.029315188968732357,0.42149527878453646,-0.507464397435098,0.5914810515953439,0.4636504943401278,0.6353475864020107,-0.18458517058128385,-0.7452319075046298,0.08301303085437005
340,19835.0,0.8647560059566948,-0.16994399084479975,0.4714990594401519,0.03169743025261896,0.42347722571337976,-0.5169738174086113,0.5836604485263034,0.46124352813035935,0.6269729371089133,-0.18031795227882713,-0.7529283672210039,0.08654043016363104
341,19868.0,0.8554376722246186,-0.16809045108709741,0.48935745330663233,0.022389106402654176,0.42013080346253096,-0.5230796423338973,0.5886721412653683,0.45093558947572165,0.6222067031127742,-0.18652392022714392,-0.7541943067118505,0.09622158545805366
342,19901.0,0.8562939979334907,-0.15724295661539503,0.491430434771114,0.02305145285229733,0.4177270650255109,-0.5203194200550181,0.6074231616299428,0.43105556831372294,0.6233770550434914,-0.19246679780011644,-0.74951913797286,0.11215453982025714
343,19935.0,0.8557650511079076,-0.15989000152888488,0.49165065328280827,0.019519217196422516,0.4205166326941177,-0.517831585101057,0.6129408826561421,0.42346155134561714,0.6227020486477277,-0.19606975705752175,-0.7489901386854786,0.11319267259515935
344,19968.0,0.8450210698885707,-0.17847767715338025,0.5040437731161667,0.004998498287248043,0.44270488305476674,-0.5216238113816327,0.5980502969220697,0.4174408081040814,0.6075887222103119,-0.18619662817729926,-0.7653981378943152,0.10164866357291572
345,20001.0,0.84909249178609,-0.1696299804971765,0.5002670718537441,0.0006833212252920343,0.4256317417636145,-0.5101451255351179,0.6246853256314845,0.410314288365293,0.6266753786893066,-0.18486354379504263,-0.7467898554098736,0.12413038216751221
346,20035.0,0.8304028100911116,-0.14296620886583178,0.5380604007564052,-0.02197364906367295,0.49048186707187214,-0.4714441142873258,0.6220836991549417,0.38753045870387204,0.6167171445053539,-0.16343685403047117,-0.7657062153238664,0.08150061491906391
347,20068.0,0.8158130205822857,-0.13412951724347508,0.561402800772791,-0.03585084848236309,0.500053183581945,-0.464990500162164,0.6323743507189208,0.36583237814786895,0.6134307891865258,-0.15968856697368392,-0.7680964986714492,0.09071933192295828
348,20101.0,0.8089402479170508,-0.13172871408948963,0.57153689903303,-0.04010977721127454,0.5274741935853337,-0.46350464375055306,0.6144673770589675,0.35967243827328127,0.5940452976394703,-0.15847668856452016,-0.7856413819980981,0.06901407411662967
349,20135.0,0.8004225406750719,-0.12830570359207705,0.5836482777902778,-0.04707537187795576,0.5369168194648319,-0.4660583548194807,0.6102562002456214,0.3494242535092609,0.5841741807722599,-0.15528174345805143,-0.7934352151402388,0.07133488657767674
350,20168.0,0.7957466054666986,-0.11597413003584427,0.5917959511263222,-0.055811228987964624,0.5716599712244563,-0.4448321609739788,0.609947117666313,0.32139343414797816,0.5683638553201535,-0.1635420398320564,-0.8048878849593651,0.04870340664492792
351,20201.0,0.794927139183233,-0.11477275499604075,0.593224765813928,-0.054794482619967846,0.5727207595338943,-0.44343528163554863,0.6151517101480131,0.3113590469244403,0.567908722157188,-0.15822871126539814,-0.805503432885087,0.06006311546549307
352,20235.0,0.7948872385790757,-0.11476320679920982,0.5932780077700559,-0.05481687519082945,0.572794301274911,-0.4429849963986682,0.6154846461056006,0.3112067348257779,0.5681266132270625,-0.1586456348676982,-0.8052960578812864,0.05968226739520201
353,20268.0,0.7974909890177788,-0.11822669531708424,0.5882340120105619,-0.06333496714931272,0.5941211606532607,-0.42521812522210106,0.6249002606960824,0.2751531512241726,0.5586685786593404,-0.15763851656001107,-0.8116398848076578,0.06542334984486295
354,20301.0,0.8136208327688693,-0.10421830804465188,0.5678837020410722,-0.06832119516613115,0.6621469615582941,-0.38488809640850413,0.5954400763997812,0.2426389704049615,0.5171333215742953,-0.1520325502172065,-0.8421397841922815,0.01611878632424646
355,20335.0,0.8140524412836825,-0.10481306286354945,0.5670789776485234,-0.06895127121629963,0.6640812228272128,-0.3852181752272943,0.5943934919378345,0.2393730638664567,0.514280696612676,-0.15480019649732715,-0.8433979281244965,0.015238080301533712
356,20368.0,0.8409317688625568,-0.09953238819224758,0.5273205452893158,-0.06971446287692293,0.7152768426034752,-0.3559311418689311,0.5654186113568487,0.20492402156500605,0.4715707105862989,-0.1535462503250174,-0.8682232836359312,-0.01526249261103149
